fecha,año,trimestre,mes,nombre_mes,dia,dia_semana,nombre_dia,semana_año,priceOpen,priceHigh,priceLow,priceClose,volume,rendimiento_diario,volatilidad_diaria,rango_cuerpo,direccion,media_movil_7d,media_movil_30d,rendimiento_vs_anterior
2019-01-25,2019,1,1,January,25,4,Friday,4,3607.3904,3612.9277,3575.5973,3599.7659,5265847538.53,-0.2114,1.0348,7.6245,0,3613.7066,3756.9017,-0.0305
2019-01-26,2019,1,1,January,26,5,Saturday,4,3599.7154,3654.9332,3593.3458,3602.4604,5098183234.66,0.0763,1.7109,2.7451,1,3595.6911,3755.1559,0.0749
2019-01-27,2019,1,1,January,27,6,Sunday,4,3604.6873,3612.6714,3567.2458,3583.9658,5570752966.31,-0.5748,1.2602,20.7215,0,3593.2557,3743.8241,-0.5134
2019-01-28,2019,1,1,January,28,0,Monday,5,3584.2833,3586.7509,3439.233,3470.4505,6908930483.47,-3.1759,4.1157,113.8327,0,3578.1726,3732.1589,-3.1673
2019-01-29,2019,1,1,January,29,1,Tuesday,5,3468.8702,3476.0654,3400.8197,3448.117,5897159492.97,-0.5983,2.1692,20.7531,0,3555.8212,3718.231,-0.6435
2019-01-30,2019,1,1,January,30,2,Wednesday,5,3443.8971,3495.1749,3429.3879,3486.1818,5955112626.76,1.2278,1.9102,42.2847,1,3541.6867,3709.6804,1.1039
2019-01-31,2019,1,1,January,31,3,Thursday,5,3485.4093,3504.8049,3447.9158,3457.7927,5831198270.87,-0.7923,1.6322,27.6165,0,3521.2477,3696.8228,-0.8143
2019-02-01,2019,1,2,February,1,4,Friday,5,3460.5471,3501.9541,3431.5915,3487.9454,5422926707.35,0.7917,2.0333,27.3983,1,3505.2734,3681.6407,0.872
2019-02-02,2019,1,2,February,2,5,Saturday,5,3484.6259,3523.2873,3467.5747,3521.0608,5071623600.97,1.0456,1.5988,36.4349,1,3493.6449,3671.118,0.9494
2019-02-03,2019,1,2,February,3,6,Sunday,5,3516.1396,3521.3882,3447.9243,3464.0133,5043937583.95,-1.4825,2.0893,52.1262,0,3476.5088,3657.9945,-1.6202
2019-02-04,2019,1,2,February,4,0,Monday,6,3467.2117,3476.2238,3442.5869,3459.1541,5332718886.31,-0.2324,0.9701,8.0575,0,3474.895,3645.1265,-0.1403
2019-02-05,2019,1,2,February,5,1,Tuesday,6,3454.9508,3478.1481,3451.937,3466.3574,5227549544.89,0.3302,0.7587,11.4066,1,3477.5008,3624.784,0.2082
2019-02-06,2019,1,2,February,6,2,Wednesday,6,3469.0917,3469.0917,3398.5654,3413.7677,5482196037.61,-1.5948,2.033,55.324,0,3467.1559,3604.4013,-1.5171
2019-02-07,2019,1,2,February,7,3,Thursday,6,3414.9295,3427.9456,3394.2186,3399.4716,5004962682.81,-0.4527,0.9876,15.4579,0,3458.8243,3583.3554,-0.4188
2019-02-08,2019,1,2,February,8,4,Friday,6,3401.3764,3695.614,3391.0238,3666.7804,7735623101.05,7.8028,8.9549,265.4039,1,3484.3722,3571.0716,7.8632
2019-02-09,2019,1,2,February,9,5,Saturday,6,3671.586,3679.9415,3646.5593,3671.2037,6158833644.65,-0.0104,0.9092,0.3823,0,3505.8212,3570.8142,0.1206
2019-02-10,2019,1,2,February,10,6,Sunday,6,3673.2015,3695.036,3640.98,3690.1882,6282256902.92,0.4624,1.4716,16.9867,1,3538.1319,3570.9083,0.5171
2019-02-11,2019,1,2,February,11,0,Monday,7,3695.613,3695.613,3642.2877,3648.4306,6277056433.57,-1.2767,1.4429,47.1824,0,3565.1714,3570.4793,-1.1316
2019-02-12,2019,1,2,February,12,1,Tuesday,7,3642.7519,3668.5868,3618.5569,3653.5286,6480384531.73,0.2958,1.3734,10.7768,1,3591.9101,3573.8318,0.1397
2019-02-13,2019,1,2,February,13,2,Wednesday,7,3653.604,3669.7465,3617.2464,3632.0706,6438903822.53,-0.5894,1.4369,21.5334,0,3623.0963,3571.3657,-0.5873
2019-02-14,2019,1,2,February,14,3,Thursday,7,3631.1702,3646.2566,3607.6978,3616.881,6271044417.92,-0.3935,1.0619,14.2892,0,3654.1547,3570.9059,-0.4182
2019-02-15,2019,1,2,February,15,4,Friday,7,3617.3684,3647.7951,3608.2064,3620.8108,6091952230.59,0.0952,1.0944,3.4424,1,3647.5876,3569.7661,0.1087
2019-02-16,2019,1,2,February,16,5,Saturday,7,3615.2703,3652.8413,3615.2703,3629.7875,5934744051.7,0.4016,1.0392,14.5172,1,3641.671,3568.1402,0.2479
2019-02-17,2019,1,2,February,17,6,Sunday,7,3633.3595,3680.5373,3619.1821,3673.8363,7039512502.62,1.114,1.6887,40.4768,1,3639.3351,3568.6734,1.2135
2019-02-18,2019,1,2,February,18,0,Monday,8,3671.37,3936.665,3669.9823,3915.7145,9908216640.36,6.6554,7.2638,244.3445,1,3677.5185,3574.9116,6.5838
2019-02-19,2019,1,2,February,19,1,Tuesday,8,3911.6615,4010.8794,3908.153,3947.0944,9933626654.82,0.9058,2.6262,35.4329,1,3719.4564,3586.4476,0.8014
2019-02-20,2019,1,2,February,20,2,Wednesday,8,3946.685,4000.4863,3926.2469,3999.8205,8693373948.01,1.3463,1.8811,53.1355,1,3771.9921,3600.5739,1.3358
2019-02-21,2019,1,2,February,21,3,Thursday,8,4000.2568,4010.0095,3940.1082,3954.1182,7775128102.44,-1.1534,1.7474,46.1385,0,3820.1689,3612.2253,-1.1426
2019-02-22,2019,1,2,February,22,4,Friday,8,3952.4064,4006.5384,3950.8164,4005.5266,7826525254.38,1.344,1.4098,53.1202,1,3875.1283,3626.2387,1.3001
2019-02-23,2019,1,2,February,23,5,Saturday,8,3998.9163,4166.2862,3968.7267,4142.5269,8922258315.77,3.5912,4.9403,143.6107,1,3948.3768,3644.2941,3.4203
2019-02-24,2019,1,2,February,24,6,Sunday,8,4145.4579,4210.6418,3793.709,3810.4274,10794227451.22,-8.0819,10.0576,335.0304,0,3967.8898,3651.3162,-8.0168
2019-02-25,2019,1,2,February,25,0,Monday,9,3807.0024,3913.7073,3807.0024,3882.6963,9318796066.67,1.9883,2.8029,75.6938,1,3963.1729,3660.6574,1.8966
2019-02-26,2019,1,2,February,26,1,Tuesday,9,3878.6973,3891.579,3837.9864,3854.3579,7931218996.38,-0.6275,1.3817,24.3394,0,3949.9248,3669.6704,-0.7299
2019-02-27,2019,1,2,February,27,2,Wednesday,9,3857.4798,3888.8026,3787.0588,3851.0475,8301309684.14,-0.1667,2.6376,6.4323,0,3928.6716,3682.357,-0.0859
2019-02-28,2019,1,2,February,28,3,Thursday,9,3848.262,3906.0584,3845.8214,3854.7853,8399767798.46,0.1695,1.5653,6.5233,1,3914.4811,3695.9126,0.0971
2019-03-01,2019,1,3,March,1,4,Friday,9,3853.7571,3907.7955,3851.6923,3859.5838,7661247975.11,0.1512,1.4558,5.8266,1,3893.6322,3708.3593,0.1245
2019-03-02,2019,1,3,March,2,5,Saturday,9,3855.3182,3874.6075,3832.128,3864.4151,7578786075.61,0.236,1.1018,9.0969,1,3853.9019,3721.9134,0.1252
2019-03-03,2019,1,3,March,3,6,Sunday,9,3862.2662,3875.4837,3836.9057,3847.1757,7253558152.32,-0.3907,0.9988,15.0905,0,3859.1516,3733.8878,-0.4461
2019-03-04,2019,1,3,March,4,0,Monday,10,3845.0916,3867.3818,3733.7497,3761.557,9029175787.94,-2.1725,3.4754,83.5345,0,3841.846,3741.9043,-2.2255
2019-03-05,2019,1,3,March,5,1,Tuesday,10,3759.8324,3903.9168,3745.1832,3896.375,10174126414.53,3.6316,4.2218,136.5426,1,3847.8485,3756.3164,3.5841
2019-03-06,2019,1,3,March,6,2,Wednesday,10,3897.0811,3919.5105,3871.4606,3903.9426,9175291528.52,0.1761,1.233,6.8615,1,3855.4049,3771.1426,0.1942
2019-03-07,2019,1,3,March,7,3,Thursday,10,3903.3848,3939.3734,3894.113,3911.4843,9584165518.68,0.2075,1.1595,8.0995,1,3863.5048,3785.9802,0.1932
2019-03-08,2019,1,3,March,8,4,Friday,10,3913.2259,3950.4322,3875.2284,3901.1316,10638638944.0,-0.3091,1.9218,12.0943,0,3869.4402,3802.2257,-0.2647
2019-03-09,2019,1,3,March,9,5,Saturday,10,3894.5525,3987.2378,3892.3905,3963.3137,10796103518.22,1.7656,2.4354,68.7612,1,3883.5686,3821.0204,1.594
2019-03-10,2019,1,3,March,10,6,Sunday,10,3966.1742,3966.1742,3924.3811,3951.5998,9713267606.58,-0.3675,1.0537,14.5744,0,3898.4863,3830.5144,-0.2956
2019-03-11,2019,1,3,March,11,0,Monday,11,3953.7402,3966.3847,3889.2391,3905.2273,10125901902.73,-1.227,1.9512,48.5129,0,3919.0106,3838.3152,-1.1735
2019-03-12,2019,1,3,March,12,1,Tuesday,11,3903.7583,3926.8891,3863.5591,3909.1562,9809887079.44,0.1383,1.6223,5.3979,1,3920.8365,3845.6141,0.1006
2019-03-13,2019,1,3,March,13,2,Wednesday,11,3913.0474,3926.5977,3891.9042,3906.7172,9469184841.22,-0.1618,0.8866,6.3303,0,3921.2329,3854.2237,-0.0624
2019-03-14,2019,1,3,March,14,3,Thursday,11,3905.577,3946.5043,3901.2969,3924.3691,10480789569.59,0.4812,1.1575,18.7921,1,3923.0736,3863.2517,0.4518
2019-03-15,2019,1,3,March,15,4,Friday,11,3926.6632,3968.5429,3914.0154,3960.9112,9394210604.86,0.8722,1.3886,34.248,1,3931.6135,3874.213,0.9312
2019-03-16,2019,1,3,March,16,5,Saturday,11,3963.9001,4077.0363,3961.6575,4048.7259,9856166973.21,2.14,2.9107,84.8258,1,3943.8152,3888.6079,2.217
2019-03-17,2019,1,3,March,17,6,Sunday,11,4047.7196,4054.122,4006.4111,4025.229,8221625399.66,-0.5556,1.1787,22.4906,0,3954.3337,3902.0885,-0.5804
2019-03-18,2019,1,3,March,18,0,Monday,12,4029.9685,4071.5567,4009.1172,4032.5074,9646954186.21,0.063,1.5494,2.5389,1,3972.5166,3915.5125,0.1808
2019-03-19,2019,1,3,March,19,1,Tuesday,12,4032.692,4082.216,4023.8125,4071.1902,9344919956.27,0.9547,1.4483,38.4982,1,3995.6643,3928.7576,0.9593
2019-03-20,2019,1,3,March,20,2,Wednesday,12,4070.794,4089.4619,4031.1107,4087.4763,10175916388.28,0.4098,1.4334,16.6823,1,4021.487,3934.483,0.4
2019-03-21,2019,1,3,March,21,3,Thursday,12,4083.9539,4097.36,4005.1513,4029.3269,10831212661.69,-1.3376,2.2578,54.627,0,4036.481,3937.2241,-1.4226
2019-03-22,2019,1,3,March,22,4,Friday,12,4028.5146,4053.9067,4021.5424,4023.9682,9252935969.12,-0.1129,0.8034,4.5464,0,4045.4891,3938.029,-0.133
2019-03-23,2019,1,3,March,23,5,Saturday,12,4022.7133,4049.8825,4015.9647,4035.8264,9578850549.21,0.326,0.8432,13.113,1,4043.6463,3940.7526,0.2947
2019-03-24,2019,1,3,March,24,6,Sunday,12,4035.1635,4040.6996,4006.1928,4022.1683,9144851065.0,-0.3221,0.8552,12.9953,0,4043.2091,3941.3073,-0.3384
2019-03-25,2019,1,3,March,25,0,Monday,13,4024.1127,4038.8409,3934.0314,3963.0707,10359818882.72,-1.5169,2.6045,61.042,0,4033.2896,3935.3254,-1.4693
2019-03-26,2019,1,3,March,26,1,Tuesday,13,3969.2289,3985.0808,3944.7532,3985.0808,10707678814.87,0.3994,1.016,15.8519,1,4020.9882,3941.1472,0.5554
2019-03-27,2019,1,3,March,27,2,Wednesday,13,3984.2448,4087.0662,3977.8105,4087.0662,10897131934.18,2.5807,2.7422,102.8214,1,4020.9296,3947.9596,2.5592
2019-03-28,2019,1,3,March,28,3,Thursday,13,4087.5846,4094.9022,4040.2664,4069.1071,9353915899.02,-0.452,1.3366,18.4774,0,4026.6125,3955.1179,-0.4394
2019-03-29,2019,1,3,March,29,4,Friday,13,4068.2999,4113.5008,4034.0972,4098.3745,10918665556.75,0.7392,1.9518,30.0746,1,4037.242,3963.3621,0.7193
2019-03-30,2019,1,3,March,30,5,Saturday,13,4092.1362,4296.8067,4053.9097,4106.6601,9732688060.43,0.3549,5.9357,14.5239,1,4047.3611,3971.7579,0.2022
2019-03-31,2019,1,3,March,31,6,Sunday,13,4105.4562,4113.0236,4094.1008,4105.4043,9045122442.87,-0.0013,0.4609,0.0519,0,4059.252,3979.9519,-0.0306
2019-04-01,2019,2,4,April,1,0,Monday,14,4105.3624,4164.9533,4096.9013,4158.1831,10157794170.6,1.2866,1.6576,52.8206,1,4087.1252,3989.7442,1.2856
2019-04-02,2019,2,4,April,2,1,Tuesday,14,4156.9196,4905.9544,4155.3167,4879.8778,21315047816.2,17.3917,18.0575,722.9582,1,4214.9533,4024.1676,17.356
2019-04-03,2019,2,4,April,3,2,Wednesday,14,4879.9581,5307.0036,4876.6213,4973.0218,22899891582.39,1.9071,8.8194,93.0637,1,4341.5184,4064.5498,1.9087
2019-04-04,2019,2,4,April,4,3,Thursday,14,4971.3077,5063.1597,4836.7938,4922.7988,18251810239.61,-0.9758,4.5534,48.509,0,4463.4743,4098.7639,-1.0099
2019-04-05,2019,2,4,April,5,4,Friday,14,4922.8061,5053.51,4919.4916,5036.6811,16837325387.24,2.3132,2.7224,113.875,1,4597.5181,4136.5218,2.3134
2019-04-06,2019,2,4,April,6,5,Saturday,14,5036.793,5205.8219,4992.222,5059.8172,16929795193.69,0.4571,4.2408,23.0242,1,4733.6834,4174.7996,0.4594
2019-04-07,2019,2,4,April,7,6,Sunday,14,5062.7938,5235.1864,5050.4123,5198.897,16655416140.27,2.6883,3.6496,136.1032,1,4889.8967,4218.0585,2.7487
2019-04-08,2019,2,4,April,8,0,Monday,15,5199.8354,5318.8365,5148.2118,5289.771,17154113634.32,1.7296,3.2813,89.9357,1,5051.5521,4262.2737,1.7479
2019-04-09,2019,2,4,April,9,1,Tuesday,15,5289.918,5289.918,5167.4191,5204.9584,14722104361.4,-1.6061,2.3157,84.9596,0,5097.9922,4304.0523,-1.6033
2019-04-10,2019,2,4,April,10,2,Wednesday,15,5204.1053,5421.6515,5193.3825,5324.5519,15504590933.27,2.3145,4.3863,120.4466,1,5148.2108,4351.3631,2.2977
2019-04-11,2019,2,4,April,11,3,Thursday,15,5325.0816,5354.2255,5017.2964,5064.4877,16555616019.11,-4.8937,6.3272,260.5939,0,5168.452,4389.8742,-4.8842
2019-04-12,2019,2,4,April,12,4,Friday,15,5061.2009,5103.2744,4955.8526,5089.5389,13675206312.5,0.5599,2.9128,28.338,1,5176.0032,4429.3016,0.4946
2019-04-13,2019,2,4,April,13,5,Saturday,15,5088.85,5127.1221,5061.5894,5096.5866,10823289598.31,0.152,1.2878,7.7366,1,5181.2559,4468.3755,0.1385
2019-04-14,2019,2,4,April,14,6,Sunday,15,5095.7586,5184.0161,5053.5686,5167.7224,10391952498.03,1.4122,2.5599,71.9637,1,5176.8024,4508.6025,1.3958
2019-04-15,2019,2,4,April,15,0,Monday,16,5167.322,5196.6068,5024.0694,5067.1085,12290155060.92,-1.9394,3.339,100.2135,0,5144.9935,4542.5486,-1.947
2019-04-16,2019,2,4,April,16,1,Tuesday,16,5066.5776,5238.9452,5055.195,5235.5594,11618660197.33,3.3352,3.6267,168.9818,1,5149.365,4582.893,3.3244
2019-04-17,2019,2,4,April,17,2,Wednesday,16,5236.1352,5274.2756,5219.2056,5251.9382,12438480676.61,0.3018,1.0517,15.8029,1,5138.9917,4623.5407,0.3128
2019-04-18,2019,2,4,April,18,3,Thursday,16,5251.4807,5319.9861,5250.5067,5298.3857,13256489918.09,0.8932,1.323,46.905,1,5172.4057,4664.4472,0.8844
2019-04-19,2019,2,4,April,19,4,Friday,16,5298.1545,5336.68,5233.3352,5303.8126,13780238655.18,0.1068,1.9506,5.6581,1,5203.0162,4704.9917,0.1024
2019-04-20,2019,2,4,April,20,5,Saturday,16,5304.1605,5358.4905,5295.8777,5337.8861,13169647522.18,0.6358,1.1804,33.7256,1,5237.4876,4748.6104,0.6424
2019-04-21,2019,2,4,April,21,6,Sunday,16,5335.879,5359.925,5257.3395,5314.5315,13731844222.82,-0.4001,1.9226,21.3475,0,5258.4603,4791.6291,-0.4375
2019-04-22,2019,2,4,April,22,0,Monday,17,5312.4946,5422.6874,5280.2767,5399.3654,14601631648.0,1.6352,2.6807,86.8708,1,5305.9256,4837.0804,1.5963
2019-04-23,2019,2,4,April,23,1,Tuesday,17,5399.3657,5633.8021,5389.4089,5572.3621,15867308107.98,3.204,4.5263,172.9964,1,5354.0402,4888.7536,3.204
2019-04-24,2019,2,4,April,24,2,Wednesday,17,5571.5082,5642.0446,5418.2633,5464.8666,17048033399.09,-1.9141,4.0165,106.6415,0,5384.4586,4938.8134,-1.9291
2019-04-25,2019,2,4,April,25,3,Thursday,17,5466.5243,5542.2383,5181.339,5210.5156,15330283408.05,-4.6832,6.602,256.0087,0,5371.9057,4979.6613,-4.6543
2019-04-26,2019,2,4,April,26,4,Friday,17,5210.3049,5383.6344,5177.3685,5279.3482,16812108039.63,1.3251,3.9588,69.0433,1,5368.4108,5019.404,1.321
2019-04-27,2019,2,4,April,27,5,Saturday,17,5279.4711,5310.7501,5233.6357,5268.2911,13111274675.11,-0.2118,1.4606,11.1801,0,5358.4686,5059.3768,-0.2094
2019-04-28,2019,2,4,April,28,6,Sunday,17,5271.7464,5326.232,5255.6837,5285.139,12819992055.63,0.254,1.3382,13.3926,1,5354.2697,5098.9356,0.3198
2019-04-29,2019,2,4,April,29,0,Monday,18,5284.8585,5311.2747,5216.488,5247.3525,13735490672.32,-0.7097,1.7936,37.506,0,5332.5536,5136.9587,-0.715
2019-04-30,2019,2,4,April,30,1,Tuesday,18,5247.7259,5363.2575,5224.1898,5350.7267,13878964573.8,1.9628,2.6501,103.0008,1,5300.8914,5178.4694,1.97
2019-05-01,2019,2,5,May,1,2,Wednesday,18,5350.9145,5418.004,5347.6461,5402.6971,13679528236.45,0.9677,1.3149,51.7826,1,5292.01,5219.9532,0.9713
2019-05-02,2019,2,5,May,2,3,Thursday,18,5402.4229,5522.2626,5394.2175,5505.2837,14644460907.01,1.904,2.3701,102.8608,1,5334.1198,5240.8001,1.8988
2019-05-03,2019,2,5,May,3,4,Friday,18,5505.5524,5865.8821,5490.2019,5768.2894,18720780005.73,4.7722,6.8237,262.737,1,5403.9685,5267.309,4.7773
2019-05-04,2019,2,5,May,4,5,Saturday,18,5769.2025,5886.8935,5645.4693,5831.1675,17567780765.61,1.0741,4.1847,61.9649,1,5484.3794,5297.588,1.0901
2019-05-05,2019,2,5,May,5,6,Sunday,18,5831.0685,5833.8629,5708.0351,5795.7084,14808830722.93,-0.6064,2.1579,35.36,0,5557.3179,5322.8889,-0.6081
2019-05-06,2019,2,5,May,6,0,Monday,19,5791.6933,5802.9575,5653.6876,5746.807,15737171804.18,-0.775,2.5773,44.8863,0,5628.6685,5345.7885,-0.8438
2019-05-07,2019,2,5,May,7,1,Tuesday,19,5745.599,5988.1783,5741.3959,5829.5015,18026409032.59,1.4603,4.2952,83.9025,1,5697.0649,5366.8087,1.439
2019-05-08,2019,2,5,May,8,2,Wednesday,19,5849.4814,5989.9811,5794.7156,5982.4573,15320605299.6,2.2733,3.3382,132.976,1,5779.8878,5389.8982,2.6238
2019-05-09,2019,2,5,May,9,3,Thursday,19,5982.3163,6183.0393,5982.3163,6174.5287,16784645410.8,3.213,3.3553,192.2124,1,5875.4943,5422.2172,3.2106
2019-05-10,2019,2,5,May,10,4,Friday,19,6175.8227,6434.6177,6161.5191,6378.849,19419875367.61,3.2874,4.4221,203.0262,1,5962.7171,5457.3605,3.3091
2019-05-11,2019,2,5,May,11,5,Saturday,19,6379.6669,7333.0031,6375.6986,7204.7717,28867562329.3,12.9334,15.0056,825.1048,1,6158.9462,5528.7033,12.9478
2019-05-12,2019,2,5,May,12,6,Sunday,19,7203.5075,7503.8718,6815.7709,6972.3715,27773333679.68,-3.2087,9.5523,231.136,0,6327.041,5591.4644,-3.2256
2019-05-13,2019,2,5,May,13,0,Monday,20,6971.1782,8047.413,6898.2824,7814.9151,28677672181.45,12.1032,16.484,843.7369,1,6622.485,5682.0753,12.084
2019-05-14,2019,2,5,May,14,1,Tuesday,20,7807.8844,8268.7127,7696.391,7994.4162,32031452226.82,2.389,7.33,186.5317,1,6931.7585,5776.2984,2.2969
2019-05-15,2019,2,5,May,15,2,Wednesday,20,7989.3745,8216.4238,7899.1069,8205.1675,28344112919.57,2.701,3.9717,215.793,1,7249.2885,5880.9004,2.6362
2019-05-16,2019,2,5,May,16,3,Thursday,20,8194.5009,8320.8244,7729.6084,7884.9093,33167197581.02,-3.778,7.2148,309.5916,0,7493.6286,5969.2121,-3.9031
2019-05-17,2019,2,5,May,17,4,Friday,20,7886.926,7929.1456,7038.1245,7343.8957,30066644905.13,-6.8852,11.2974,543.0303,0,7631.4924,6038.944,-6.8614
2019-05-18,2019,2,5,May,18,5,Saturday,20,7341.6644,7447.2717,7251.5045,7271.2079,21354286561.99,-0.9597,2.6665,70.4565,0,7640.9833,6104.7047,-0.9898
2019-05-19,2019,2,5,May,19,6,Sunday,20,7267.963,8261.9412,7267.963,8197.6897,25902422039.65,12.7921,13.6762,929.7267,1,7816.0288,6201.1673,12.7418
2019-05-20,2019,2,5,May,20,0,Monday,21,8196.9239,8200.968,7678.7816,7978.3091,23843404339.51,-2.667,6.3705,218.6149,0,7839.3708,6289.1814,-2.6761
2019-05-21,2019,2,5,May,21,1,Tuesday,21,7977.9694,8062.168,7843.3398,7963.3278,25127245056.4,-0.1835,2.7429,14.6416,0,7834.9296,6377.4746,-0.1878
2019-05-22,2019,2,5,May,22,2,Wednesday,21,7956.2921,7997.6124,7615.9875,7680.0665,24719473174.97,-3.4718,4.7965,276.2256,0,7759.9151,6453.498,-3.5571
2019-05-23,2019,2,5,May,23,3,Thursday,21,7677.2688,7943.7914,7533.1967,7881.8467,24457107820.1,2.6647,5.3482,204.5779,1,7759.4776,6530.4808,2.6273
2019-05-24,2019,2,5,May,24,4,Friday,21,7881.6953,8140.7199,7824.4489,7987.3716,25919126990.99,1.3408,4.0127,105.6762,1,7851.4028,6614.5643,1.3388
2019-05-25,2019,2,5,May,25,5,Saturday,21,7991.885,8117.9259,7965.9762,8052.5439,22256813106.57,0.759,1.9013,60.6588,1,7963.0222,6709.2986,0.8159
2019-05-26,2019,2,5,May,26,6,Sunday,21,8055.2059,8687.5208,7924.6702,8673.216,26677970091.5,7.6722,9.4703,618.0101,1,8030.9545,6822.4275,7.7078
2019-05-27,2019,2,5,May,27,0,Monday,22,8674.0724,8907.1744,8668.7049,8805.7784,27949839563.94,1.5184,2.7492,131.706,1,8149.1644,6940.3437,1.5284
2019-05-28,2019,2,5,May,28,1,Tuesday,22,8802.7582,8807.0161,8634.7213,8719.9617,24226919266.66,-0.9406,1.9573,82.7965,0,8257.255,7054.8378,-0.9745
2019-05-29,2019,2,5,May,29,2,Wednesday,22,8718.5913,8755.8521,8482.7289,8659.4878,23473479966.11,-0.6779,3.1327,59.1036,0,8397.1723,7168.5757,-0.6935
2019-05-30,2019,2,5,May,30,3,Thursday,22,8661.7605,9008.3146,8221.2734,8319.4722,29246528551.2,-3.9517,9.0864,342.2883,0,8459.6902,7267.5339,-3.9265
2019-05-31,2019,2,5,May,31,4,Friday,22,8320.2864,8586.6594,8172.5508,8574.5016,25365190957.39,3.0554,4.9771,254.2153,1,8543.5659,7373.2607,3.0655
2019-06-01,2019,2,6,June,1,5,Saturday,22,8573.8397,8625.6003,8481.5782,8564.0165,22488303543.95,-0.1146,1.6798,9.8233,0,8616.6335,7475.2184,-0.1223
2019-06-02,2019,2,6,June,2,6,Sunday,22,8565.4733,8809.304,8561.2351,8742.9581,20266216022.16,2.0721,2.8961,177.4848,1,8626.5966,7574.3741,2.0895
2019-06-03,2019,2,6,June,3,0,Monday,23,8741.7472,8743.5001,8204.1858,8208.9948,22004511436.01,-6.0943,6.1694,532.7524,0,8541.3418,7653.635,-6.1074
2019-06-04,2019,2,6,June,4,1,Tuesday,23,8210.9858,8210.9858,7564.4886,7707.7708,24609731548.79,-6.1286,7.8736,503.2151,0,8396.7431,7717.3704,-6.1058
2019-06-05,2019,2,6,June,5,2,Wednesday,23,7704.3432,7901.8489,7668.6687,7824.2315,21760923463.03,1.5561,3.0266,119.8884,1,8277.4208,7786.6179,1.511
2019-06-06,2019,2,6,June,6,3,Thursday,23,7819.6334,7937.3409,7571.471,7822.0234,19474611077.37,0.0306,4.6789,2.39,1,8206.3567,7853.0353,-0.0282
2019-06-07,2019,2,6,June,7,4,Friday,23,7826.9013,8126.1535,7788.3734,8043.9514,19141423230.79,2.7731,4.3156,217.0501,1,8130.5638,7921.7517,2.8372
2019-06-08,2019,2,6,June,8,5,Saturday,23,8036.7749,8076.8911,7837.611,7954.1277,16522722809.91,-1.0284,2.9773,82.6472,0,8043.4368,7981.0717,-1.1167
2019-06-09,2019,2,6,June,9,6,Sunday,23,7949.6747,7975.9743,7583.2197,7688.0771,16610726547.05,-3.2907,4.9405,261.5976,0,7892.7395,8024.7126,-3.3448
2019-06-10,2019,2,6,June,10,0,Monday,24,7692.2847,8031.9099,7586.7308,8000.3298,18689275117.47,4.0046,5.7873,308.0451,1,7862.9302,8051.2312,4.0615
2019-06-11,2019,2,6,June,11,1,Tuesday,24,8004.2435,8026.3942,7772.8039,7927.7144,17107279931.99,-0.9561,3.1682,76.5292,0,7894.3508,8083.076,-0.9077
2019-06-12,2019,2,6,June,12,2,Wednesday,24,7925.4341,8196.6483,7862.3598,8145.8575,19034432883.38,2.7812,4.2179,220.4234,1,7940.2973,8094.1074,2.7517
2019-06-13,2019,2,6,June,13,3,Thursday,24,8145.5452,8311.5674,8087.0612,8230.9238,18669407147.43,1.0482,2.7562,85.3786,1,7998.7117,8101.991,1.0443
2019-06-14,2019,2,6,June,14,4,Friday,24,8230.8988,8710.6364,8183.3929,8693.8328,19831162905.97,5.6243,6.4057,462.934,1,8091.5519,8118.2799,5.624
2019-06-15,2019,2,6,June,15,5,Saturday,24,8689.7464,8859.1275,8618.396,8838.3752,18371033226.45,1.7104,2.7703,148.6288,1,8217.8729,8150.062,1.6626
2019-06-16,2019,2,6,June,16,6,Sunday,24,8841.4408,9335.8669,8814.5565,8994.488,23348550310.97,1.731,5.8962,153.0472,1,8404.5031,8205.0818,1.7663
2019-06-17,2019,2,6,June,17,0,Monday,25,8988.9237,9416.4074,8988.9237,9320.3522,15562951918.83,3.6871,4.7557,331.4285,1,8593.0777,8273.3866,3.6229
2019-06-18,2019,2,6,June,18,1,Tuesday,25,9335.4669,9348.3744,9004.9017,9081.7629,15848210535.5,-2.7176,3.6792,253.7041,0,8757.9418,8302.8557,-2.5599
2019-06-19,2019,2,6,June,19,2,Wednesday,25,9078.7276,9299.621,9070.396,9273.5218,15546809946.03,2.1456,2.5249,194.7942,1,8919.0367,8346.0295,2.1115
2019-06-20,2019,2,6,June,20,3,Thursday,25,9273.0608,9594.4203,9232.4843,9527.1604,17846823783.9,2.7402,3.9031,254.0996,1,9104.2133,8398.1572,2.7351
2019-06-21,2019,2,6,June,21,4,Friday,25,9525.0746,10144.5567,9525.0746,10144.5567,20624008643.44,6.5037,6.5037,619.4821,1,9311.4596,8480.3069,6.4804
2019-06-22,2019,2,6,June,22,5,Saturday,25,10175.924,11157.3455,10107.0352,10701.691,29995204860.64,5.1668,10.3215,525.7671,1,9577.6476,8574.3017,5.492
2019-06-23,2019,2,6,June,23,6,Sunday,25,10696.6909,11246.1442,10556.0959,10855.371,20998326501.96,1.4835,6.451,158.6801,1,9843.488,8669.9017,1.436
2019-06-24,2019,2,6,June,24,0,Monday,26,10853.7438,11065.896,10610.4281,11011.1024,19271652364.85,1.4498,4.1964,157.3586,1,10085.0237,8768.5203,1.4346
